diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,ImageFilename
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8441f46323646cbad3afd839693fc89214d1aac1,2D,"(1.0, 1.0)","(2608, 2595)",0.2248827021823675,0.0,1.0,c2f2fde5678c04d4545ace1d11eb439ec2b3e16e,"(1.0, 1.0)","(2608, 2595)","(0, 0, 2608, 2595)",6767760,1,"(1303.5, 1297.0)","(1303.5, 1297.0)",0.05652173913043478,0.4652173913043478,511460.8356143667,-3.2034265038149176e-16,0.24347826086956523,2.2754244881314607,1.0,0.13503785096280732,0.2248827021823675,0.1956521739130435,0.0,1.0,0.10550301178422947,0.2749056826133782,0.541455631037606,511460.8356143667,1.0,0.02500090459228412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.016587500216169324,6746987.963311938,0.9969307368038964,0.013821121907497546,6767760.0,0.0,1.0,80.93082349255884,80.93082349255884,80.93082349255884,1.0,0.012369418562839036,0.012369418562839036,0.012369418562839036,3901.75,1.0,0.0,1.0,4512085.1142829675,4512085.1142829675,4512085.1142829675,1.0,5.668647663298463,1301.7661476355247,0.5001953378768791,0.0005765201484686218,281872.8682872839,0.000316211842093225,0.000316211842093225,0.000316211842093225,1.0,1.0,0.0,1.0,45802575417600.0,45802575417600.0,45802575417600.0,1.0,1.0,1.0,2.1832833435295042e-14,2.1832833435295042e-14,2.1832833435295042e-14,-3.2034265038149176e-16,1.4775937681005237e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_ABEFSLVKVT_hospital_55_NFF_image_4.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4dafcddfb922c33edb4b57e837ff0755ffdb35a3,2D,"(1.0, 1.0)","(1856, 2936)",0.2622008759967767,0.0,1.0,4c6be86c2e417b051a2094d97151577aa051f716,"(1.0, 1.0)","(1856, 2936)","(0, 0, 1856, 2936)",5449216,1,"(927.5, 1467.5)","(927.5, 1467.5)",0.0,0.4608695652173913,516768.3034782613,-3.2034265038149176e-16,0.23478260869565215,2.7133193769492534,1.0,0.13287415386859738,0.2622008759967767,0.2782608695652174,0.0,1.0,0.12020115296050096,0.30795050625610265,-0.03669714845482208,516768.3034782613,1.0,0.02608421492991271,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.01863274444565036,5430089.670199896,0.996490076774328,0.01580637222654718,5449216.0,0.0,1.0,80.92087302099972,80.92087302099972,80.92087302099972,1.0,0.012372834917903787,0.012372834917903787,0.012372834917903787,3593.5,1.0,0.0,1.0,3849291.0907952413,3849291.0907952413,3849291.0907952413,1.0,4.5888976464191735,1320.7281360884992,0.5256163924208932,0.0006594526625481538,186259.71168981542,0.00034336019362371734,0.00034336019362371734,0.00034336019362371734,1.0,1.0,0.0,1.0,29693955014656.0,29693955014656.0,29693955014656.0,1.0,1.0,1.0,3.367688809073872e-14,3.367688809073872e-14,3.367688809073872e-14,-3.2034265038149176e-16,1.835126374142629e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_FEQEDJKCRO_hospital_55_NFF_image_2.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},5aa7551ce63fbc43fb0cbe8af9181085364100d7,2D,"(1.0, 1.0)","(2546, 2546)",0.1578822804963284,0.0,1.0,3aee1b1aad3af2a72ab8422030b6cd697710537f,"(1.0, 1.0)","(2546, 2546)","(0, 0, 2546, 2546)",6482116,1,"(1272.5, 1272.5)","(1272.5, 1272.5)",0.0,0.41739130434782606,339034.1270510394,-3.2034265038149176e-16,0.2956521739130435,2.3298934210307287,1.0,0.1454431516437835,0.1578822804963284,0.10434782608695652,0.0,1.0,0.11981912676681573,0.22869849615778062,0.6522914349684731,339034.1270510394,1.0,0.027376187650109084,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.016900126458259935,6461787.962308604,0.9968639811920373,0.014121937605519169,6482116.0,0.0,1.0,80.92931629116171,80.92931629116171,80.92931629116171,1.0,0.012369936161449612,0.012369936161449612,0.012369936161449612,3818.5,1.0,0.0,1.0,4321622.958357886,4321622.958357886,4321622.958357886,1.0,5.656964887663198,1273.9999017874682,0.5001964057724353,0.0005890823305229342,269982.114583332,0.0003231062639369135,0.0003231062639369135,0.0003231062639369135,1.0,1.0,0.0,1.0,42017827837456.0,42017827837456.0,42017827837456.0,1.0,1.0,1.0,2.3799421613807672e-14,2.3799421613807672e-14,2.3799421613807672e-14,-3.2034265038149176e-16,1.5427061163360853e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_QJPWSKOGSI_hospital_55_NFF_image_2.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},c12086b83b45cfb7924f7ac3cb30afedde154c17,2D,"(1.0, 1.0)","(2976, 2646)",0.24848556104692157,0.0,1.0,8d1cf1cc047a1d6890206cfa5b9740cdfa1a123e,"(1.0, 1.0)","(2976, 2646)","(0, 0, 2976, 2646)",7874496,1,"(1487.5, 1322.5)","(1487.5, 1322.5)",0.08695652173913043,0.41739130434782606,605832.0999243857,-3.2034265038149176e-16,0.21739130434782608,2.0253945709181482,1.0,0.10611315095709743,0.24848556104692157,0.24347826086956523,0.0,1.0,0.08797032055451677,0.2773733660805377,0.2401202629807,605832.0999243857,1.0,0.015190910162044647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.015556666011152107,7852048.076378222,0.9971492875706867,0.012836318210988417,7874496.0,0.0,1.0,80.9357571582994,80.9357571582994,80.9357571582994,1.0,0.012367724318992903,0.012367724318992903,0.012367724318992903,4216.0,1.0,0.0,1.0,5268578.7272727275,5268578.7272727275,5268578.7272727275,1.0,5.511289224252879,1416.1867995018679,0.5019012274509639,0.0005353993449231545,322836.0759620286,0.00029264171580977154,0.00029264171580977154,0.00029264171580977154,1.0,1.0,0.0,1.0,62007687254016.0,62007687254016.0,62007687254016.0,1.0,1.0,1.0,1.6127032700050166e-14,1.6127032700050166e-14,1.6127032700050166e-14,-3.2034265038149176e-16,1.2699225448841423e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_WAITIQLAPP_hospital_55_NFF_image_1.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},fd814416071e11834abee351c7ca9a0e0139965f,2D,"(1.0, 1.0)","(2986, 2986)",0.2041692326696467,0.0,1.0,1c71068605735b3ca1b452ef5052e3c036173be5,"(1.0, 1.0)","(2986, 2986)","(0, 0, 2986, 2986)",8916196,1,"(1492.5, 1492.5)","(1492.5, 1492.5)",0.043478260869565216,0.43478260869565216,604410.5687712672,-3.2034265038149176e-16,0.26956521739130435,2.317000036099154,1.0,0.1409372073953495,0.2041692326696467,0.15217391304347827,0.0,1.0,0.11311591912340364,0.26036117422244043,0.6420952976211994,604410.5687712672,1.0,0.026102865473575612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.014717856694466182,8892347.967860734,0.9973253131560514,0.012043256131677569,8916196.0,0.0,1.0,80.93972990275225,80.93972990275225,80.93972990275225,1.0,0.012366360270154296,0.012366360270154296,0.012366360270154296,4478.5,1.0,0.0,1.0,5944379.625020934,5944379.625020934,5944379.625020934,1.0,5.7719621647548065,1493.9999162619326,0.500167462110523,0.0005022881955488641,371383.7812499991,0.0002754871898784536,0.0002754871898784536,0.0002754871898784536,1.0,1.0,0.0,1.0,79498551110416.0,79498551110416.0,79498551110416.0,1.0,1.0,1.0,1.2578845601992094e-14,1.2578845601992094e-14,1.2578845601992094e-14,-3.2034265038149176e-16,1.121554528410995e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_VKNQUXSQZC_hospital_55_AFF_image_1.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},80fef247b0c51eccb1ca8988d47d690a5594d65a,2D,"(1.0, 1.0)","(2936, 2936)",0.10702584074923643,0.0,1.0,e77c185b48319df24b88a03c1127a688f751da99,"(1.0, 1.0)","(2936, 2936)","(0, 0, 2936, 2936)",8620096,1,"(1467.5, 1467.5)","(1467.5, 1467.5)",0.0,0.3565217391304348,270047.47797731555,-3.2034265038149176e-16,0.18695652173913044,4.56693992865772,1.0,0.11342388080166414,0.10702584074923643,0.06956521739130435,0.0,1.0,0.07800668420348661,0.17699622819053787,1.3815221884875424,270047.47797731555,1.0,0.01987313420559606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.01493531471373664,8596647.96731359,0.9972798408873392,0.012248127247735009,8620096.0,0.0,1.0,80.93870369889152,80.93870369889152,80.93870369889152,1.0,0.012366712621297953,0.012366712621297953,0.012366712621297953,4403.5,1.0,0.0,1.0,5746975.458354624,5746975.458354624,5746975.458354624,1.0,5.75978043504099,1468.9999148356328,0.5001703142285187,0.0005108411785669208,359048.3645833333,0.00028017952799142454,0.00028017952799142454,0.00028017952799142454,1.0,1.0,0.0,1.0,74306055049216.0,74306055049216.0,74306055049216.0,1.0,1.0,1.0,1.3457853459420747e-14,1.3457853459420747e-14,1.3457853459420747e-14,-3.2034265038149176e-16,1.1600798877413894e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_PTJLNYLQLO_hospital_55_NFF_image_1.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},735c954a3a093d599b20446a8effa06e6cda38c5,2D,"(1.0, 1.0)","(3234, 2614)",0.38935404370626586,0.0,1.0,1f21fe5d88fc986a3c168026a833daaf0fff4db1,"(1.0, 1.0)","(3234, 2614)","(0, 0, 3234, 2614)",8453676,1,"(1616.5, 1306.5)","(1616.5, 1306.5)",0.0,0.7478260869565218,1774594.954499053,-3.2034265038149176e-16,0.33043478260869563,2.2276367457237507,1.0,0.1993391287892493,0.38935404370626586,0.3521739130434783,0.0,1.0,0.16835922511697304,0.45817018218646877,0.1664245078681444,1774594.954499053,1.0,0.05832334449436157,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.015136343645363138,8430324.330577135,0.9972376905120489,0.012437949625077513,8453676.0,0.0,1.0,80.93775252328099,80.93775252328099,80.93775252328099,1.0,0.012367039067741026,0.012367039067741026,0.012367039067741026,4385.5,1.0,0.0,1.0,5703482.959295365,5703482.959295365,5703482.959295365,1.0,5.317120366708495,1495.8714725500256,0.5057929660595221,0.0005187684032366512,335355.51670005196,0.0002813324042983168,0.0002813324042983168,0.0002813324042983168,1.0,1.0,0.0,1.0,71464637912976.0,71464637912976.0,71464637912976.0,1.0,1.0,1.0,1.3992934536626648e-14,1.3992934536626648e-14,1.3992934536626648e-14,-3.2034265038149176e-16,1.1829173486185181e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_MUDQOWZAKJ_hospital_55_AFF_image_3.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},69f8e4b9873092aa2cc5ba0285f26411b8f2868a,2D,"(1.0, 1.0)","(1748, 2825)",0.22337748280230985,0.0,1.0,3b0bce627e3827dcccfdefc6825362c1f8e78676,"(1.0, 1.0)","(1748, 2825)","(0, 0, 1748, 2825)",4938100,1,"(873.5, 1412.0)","(873.5, 1412.0)",0.0,0.45652173913043476,388427.69958412065,-3.2034265038149176e-16,0.2434782608695652,2.0958642579213675,1.0,0.14658038471304788,0.22337748280230985,0.16956521739130434,0.0,1.0,0.12321280074709541,0.28046272939187306,0.331506347010013,388427.69958412065,1.0,0.028761842754842778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.01948347461137409,4919849.834718617,0.9963042131019251,0.016643970002957097,4938100.0,0.0,1.0,80.91667442943643,80.91667442943643,80.91667442943643,1.0,0.01237427688112162,0.01237427688112162,0.01237427688112162,3429.25,1.0,0.0,1.0,3508316.9232283467,3508316.9232283467,3508316.9232283467,1.0,4.509540572798219,1271.101268591426,0.5279639695081859,0.0006944472570421822,166004.35550258728,0.0003598109196585516,0.0003598109196585516,0.0003598109196585516,1.0,1.0,0.0,1.0,24384831610000.0,24384831610000.0,24384831610000.0,1.0,1.0,1.0,4.100910008293471e-14,4.100910008293471e-14,4.100910008293471e-14,-3.2034265038149176e-16,2.025070371195399e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_CQFGIFNYKP_hospital_55_NFF_image_2.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},52d931db3bda9428b603ea9db98e530dad160b1f,2D,"(1.0, 1.0)","(2982, 2982)",0.17781001173400895,0.0,1.0,1818c1d317ee47e404b05d04c0a0af77433f8506,"(1.0, 1.0)","(2982, 2982)","(0, 0, 2982, 2982)",8892324,1,"(1490.5, 1490.5)","(1490.5, 1490.5)",0.0,0.3695652173913043,448373.5891115311,-3.2034265038149176e-16,0.2217391304347826,2.3263258767219233,1.0,0.11711095239978325,0.17781001173400895,0.1565217391304348,0.0,1.0,0.09878229912094291,0.22454964480780493,0.461501550346679,448373.5891115311,1.0,0.01880614271046305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.014735005183947318,8868507.967817636,0.997321731396386,0.012059393268999156,8892324.0,0.0,1.0,80.9396490726159,80.9396490726159,80.9396490726159,1.0,0.012366388023237309,0.012366388023237309,0.012366388023237309,4472.5,1.0,0.0,1.0,5928464.625020962,5928464.625020962,5928464.625020962,1.0,5.770995161122293,1491.9999161495891,0.5001676867599513,0.0005029618803813266,370389.28124999854,0.0002758567852781615,0.0002758567852781615,0.0002758567852781615,1.0,1.0,0.0,1.0,79073426120976.0,79073426120976.0,79073426120976.0,1.0,1.0,1.0,1.2646473651844555e-14,1.2646473651844555e-14,1.2646473651844555e-14,-3.2034265038149176e-16,1.1245654116966499e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_VSOZLMHRKH_hospital_55_NFF_image_2.png
v3.1.0,1.25.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f064af95c24d9f7346978d7a1c013c29385a2896,2D,"(1.0, 1.0)","(2876, 2876)",0.24670234301166263,0.0,1.0,bc571147b5f3189a608b8f19b69f8922a4a19105,"(1.0, 1.0)","(2876, 2876)","(0, 0, 2876, 2876)",8271376,1,"(1437.5, 1437.5)","(1437.5, 1437.5)",0.0,0.7043478260869566,1245437.046219281,-3.2034265038149176e-16,0.5608695652173913,1.5341071290637172,1.0,0.2807189671144025,0.24670234301166263,0.0,0.0,1.0,0.2449927281193522,0.3880359903096148,0.5508240185628369,1245437.046219281,1.0,0.0897098837281194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,0.01520547519166782,8248407.966631913,0.9972231907522898,0.0125033650238799,8271376.0,0.0,1.0,80.93742516360035,80.93742516360035,80.93742516360035,1.0,0.012367151621581599,0.012367151621581599,0.012367151621581599,4313.5,1.0,0.0,1.0,5514490.458355069,5514490.458355069,5514490.458355069,1.0,5.744885502595797,1438.9999130585984,0.5001738676853762,0.000521497269619952,344520.8645833322,0.0002860257357662654,0.0002860257357662654,0.0002860257357662654,1.0,1.0,0.0,1.0,68415660933376.0,68415660933376.0,68415660933376.0,1.0,1.0,1.0,1.4616536423930948e-14,1.4616536423930948e-14,1.4616536423930948e-14,-3.2034265038149176e-16,1.2089886858002828e-07,0.0,0.0,1000000.0,0.0,0.0,0.0,patient_FQSIUEGPWV_hospital_55_NFF_image_2.png
