diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,ImageFilename
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},813ccc9ca57d1185f3ae30fc17ee523d62cdc6a3,2D,"(1.0, 1.0)","(2060, 2991)",50.570054013172204,0.0,230.0,d1db08c164096881d086f38e14324ef02a51c296,"(1.0, 1.0)","(2060, 2991)","(0, 0, 2060, 2991)",6161460,1,"(1029.5, 1495.0)","(1029.5, 1495.0)",0.0,115.0,28548793075.0,2.3935793484137564,85.0,2.1175710766006897,230.0,39.413002022866166,50.570054013172204,50.0,0.0,230.0,33.93286321231064,68.06942150074819,0.42997852442513856,28548793075.0,0.23150234743442782,2076.1157805513653,10.035174103156255,294.0430771734118,22.714455136506267,11.245131124015856,0.0509862245457831,0.9909726960743231,0.03810987725490826,0.22962217114507244,0.04951131093718901,0.9819725291213117,0.9818512625317721,0.9995336326706378,0.9966101715264882,-0.9004803937091661,0.9932628234884566,0.03477906524126366,2.6900999587731675,0.22196611386014492,2.6322316275186233,0.9944501701693635,0.38278078023336615,5.380199917546336,2.5878481996595952,2.82402933714041,3.0874205389680047,4943490.90268735,0.802324595580812,1.0248441275946192,1426392.4536233295,2.8245309318987077,10.057224748679696,76.89974291807461,740.4891561415639,35.713451560391476,0.4482727455044029,0.016444016765644477,0.20950706602446767,0.005971658280738639,39095.18207913774,0.1755984135309523,2.497358826177693,18.371155376569785,8840.47085219804,42512.852338921984,6472.836251306673,0.14111512677921953,7.313366859244194,26967.197319659786,0.1212604697709167,0.036172514306674064,8041.473238865454,0.3440378953055748,7.327698289724432,0.03194759785849955,3724.811860339846,0.1824010508956391,2.3029660397182474,21.952157093188383,169000288.068361,1468270277.5959063,72215300.11042033,0.08523120665434776,5999.387248420743,0.2937851842916969,0.560555766463595,12.704505103141113,0.0460293200635172,5.424318680770808,0.0033143118676417604,168909252.04970485,1295.9095496082186,2.992990451556855e-05,1.7283781444375013,0.002380031475708867,0.001624279359177661,patient_UXMVDTYVGF_hospital_45_NFF_image_4.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},28f9949580401ea3cef7b05e8076432253dfc2e0,2D,"(1.0, 1.0)","(1576, 2936)",80.46212430324071,0.0,230.0,28f03efb0cf9e384bdbb15e705c18e4b5bef0385,"(1.0, 1.0)","(1576, 2936)","(0, 0, 1576, 2936)",4627136,1,"(787.5, 1467.5)","(787.5, 1467.5)",35.0,132.0,36459569018.0,2.597434450478366,56.0,2.533140214722163,230.0,31.032285874428997,80.46212430324071,76.0,0.0,230.0,23.06717675473552,88.76660972247244,0.18876868971286828,36459569018.0,0.18467720688943218,1405.3575542315782,16.20865900725478,204.85611841791848,6.405734244120244,9.102200695503099,0.06984048469787825,0.9847692886186683,0.062259416471491684,0.33419231174741015,0.06592262210616945,0.9694578936550275,0.9694135608029185,0.9993295965237176,0.9943843982994189,-0.8559817004030328,0.9941020383256051,0.0605262408919576,3.735046040988429,0.16541872164629276,2.970147888400134,0.988143917199889,0.26652603637434813,7.470092081976858,2.9054443047517045,2.293010295050244,3.6826021493911933,3159402.082927755,0.6827986216371758,1.6903892509985368,854526.5523775398,2.296881823095125,16.250949399369286,74.07055811629483,1159.0398136125673,11.705694525420782,0.15207741348632628,0.019737566217478568,0.3796329709800755,0.002451394048705695,51260.454031116766,0.18013876953195126,2.353456866706932,22.83843077617269,3400.861074478953,34266.4454863897,741.3528211376824,0.08723503967852313,6.842354294882251,41417.20484802216,0.1452727661305327,0.06154330670202907,3128.7867323519927,0.3793734591047194,9.150308599292853,0.02892551091963884,4987.200965837954,0.17840103615946892,2.3938883763833214,24.485065283491327,71537221.1755321,1024659390.8959757,9397309.697081342,0.07360038621395947,8454.431228760508,0.3024300207032913,0.5695154892109896,14.406769057227477,0.04020946846408489,5.418782161008115,0.006041534115271304,71509824.01618926,1236.4067137865645,2.1029940551242062e-05,2.6668066250015547,0.0031716459537165015,0.000950208978456654,patient_ZQZUXAYGEY_hospital_45_AFF_image_1.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},9a25700d414920bbd53b2a05270b70b0fe3e764e,2D,"(1.0, 1.0)","(2974, 2974)",24.578073182104127,0.0,230.0,cc0eaec7976404ab25163525f67623f7e18e2e5d,"(1.0, 1.0)","(2974, 2974)","(0, 0, 2974, 2974)",8844676,1,"(1486.5, 1486.5)","(1486.5, 1486.5)",0.0,88.0,18076477906.0,1.5762989037406063,51.0,3.4736281866265535,230.0,31.98025593860414,24.578073182104127,0.0,0.0,230.0,22.279687352997268,45.20806754428157,1.310151680360917,18076477906.0,0.49289519128441106,1439.6876897434595,5.052377311628328,209.87716300869104,28.412405515883968,7.180209445313613,0.023062594267035653,0.9935967452870855,0.01707991026015466,0.12096133682904975,0.022767005576804687,0.9919109645556317,0.9918762596174113,0.9997895814359667,0.9984816839705317,-0.9300710324951164,0.9730141720888148,0.015748388829489063,1.8064026631198546,0.4893949546029284,1.6870590096143396,0.9974373346441585,0.6827857860075011,3.612805326239709,1.6682236693365835,1.8008180098951627,1.9086630926142285,8026180.87961481,0.9074590046729591,0.49827447859101776,4359498.268868639,1.8002369142353787,5.061893392137824,79.13957662213969,381.781155239604,57.874381798172585,0.7182147725270728,0.014300464000362164,0.09461478458217017,0.009104896993500068,31870.716710075772,0.21888499940750067,1.8273910512940648,15.316467795761742,65355.71913328699,111776.64353554268,61812.11162978868,0.15743826959631946,6.991739274893442,20301.91738036317,0.13873416235248767,0.016500858821736374,61546.60200648219,0.37162489884980066,6.262071871187082,0.04077605428826109,3369.4856275160673,0.2379748306742049,1.522328707161586,17.000070626456672,2692335627.753231,4015491891.164701,2591344004.178993,0.09970508741016058,4221.559785295572,0.29815380925881574,0.5642955062941953,9.601697034691481,0.05527542084342412,5.025207534633888,0.0016008500480967308,2691945417.485241,831.9613266111265,5.419176104480436e-05,0.8192619387747326,0.0006826857907256434,0.003139903471230103,patient_SIIBNPSAEM_hospital_45_NFF_image_5.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},cd28165abc84fe0aa34bea2a7ebe0a46d5007bdb,2D,"(1.0, 1.0)","(2952, 2952)",95.94730422532884,0.0,230.0,1859a1abf8e47eacbb8a70b95fdf2497f421d53a,"(1.0, 1.0)","(2952, 2952)","(0, 0, 2952, 2952)",8714304,1,"(1475.5, 1475.5)","(1475.5, 1475.5)",34.0,140.0,96252550801.0,2.633421199700488,45.0,3.499387905798709,230.0,32.0976832358513,95.94730422532884,102.0,0.0,230.0,19.8334789272615,105.09686724613127,-0.3516186190531332,96252550801.0,0.19853497213064292,1839.4663168431366,22.107507609411442,401.0810462740048,-6.049255808819511,11.089086514829567,0.06477854016832166,0.9883838147247451,0.05716364646583776,0.3145931692649926,0.06146887267160881,0.9720419929579145,0.9719761564493907,0.9993796303427069,0.9948483000138792,-0.8666547156793089,0.9947655514735279,0.05519080575773591,4.399026069732739,0.17706430675581078,2.9841013514451626,0.9940215318266697,0.30746396805179343,8.798052139465476,2.923484701635788,2.7884662637494717,3.670943415820608,6108067.640657705,0.7009243240375485,1.4964865116905688,1730094.1017779503,2.791438834119567,22.13548815831993,74.61727385227782,1622.8398560573512,11.002884062194086,0.14113167317513264,0.018341344285691796,0.4413890251004384,0.002082525259641012,107933.59549977523,0.22089514199062973,1.9860659625793402,26.76591338261631,3096.950086547321,44552.078291827216,1275.2924490922042,0.06612593504415128,7.048344978870746,56401.258744616745,0.11478882639518448,0.05611632896901462,2767.692561746301,0.331661401765452,9.332367555582739,0.01727002720809775,8662.094638694638,0.21254066099115787,2.04325339104178,28.593497730339834,206604996.31412098,4852117752.874322,15858305.051179267,0.05167376439504678,11205.24968715495,0.27494171726548766,0.5419847261985349,15.887855260591,0.026968683495730197,5.5478996670225404,0.004676793465089123,206559276.5882611,2009.0815930512174,1.0016636518759222e-05,2.3116776418383167,0.0035259740059927695,0.0004948372227083114,patient_NUNHWBSXMM_hospital_45_NFF_image_4.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},966999abc7450b58c2e52f87e45f38636353944f,2D,"(1.0, 1.0)","(2956, 2956)",44.12742540114736,0.0,230.0,87f2d76cd288a2d1ea26010f0732c77fd7dda887,"(1.0, 1.0)","(2956, 2956)","(0, 0, 2956, 2956)",8737936,1,"(1477.5, 1477.5)","(1477.5, 1477.5)",0.0,113.0,35013924849.0,2.233914296620472,79.0,2.4384083501317453,230.0,39.26462357047491,44.12742540114736,29.0,0.0,230.0,31.814271181622573,63.30178665839302,0.7615370297609646,35013924849.0,0.28963633834353114,2059.8865216108775,8.729978816399708,361.2520922962219,35.824783601749886,11.546427666059554,0.01639872767780031,0.9971635445507926,0.014502984274763337,0.10836226956125168,0.01617919504643054,0.9929961265036922,0.9929256669805269,0.9998400276535351,0.9986947506057793,-0.9503004942533542,0.9928084769319889,0.013403751880483109,2.418154567445471,0.2861579275242174,2.3450843770371277,0.9978519521124536,0.4839198376007369,4.836309134890941,2.325732807559373,2.890706598434339,2.5604360134077524,8013215.5550617445,0.9170604539861296,0.379303328018344,2530823.7877201205,2.8918316259913515,8.738466383823365,79.33172204511455,678.3062959032889,43.520804431792705,0.54101306068017,0.01331393893359728,0.12602572276109228,0.006825493883693663,19604.733479466693,0.15707974913687744,3.0584456854378104,17.84470862142786,49886.84801159128,180854.63111038686,42107.91347603494,0.1761439217245284,8.743110979870403,6513.264171297741,0.05136576396101091,0.014310330265637102,44286.552599306175,0.19677856815859987,3.9210634844343684,0.021625876058955322,933.7535107169253,0.1725339081147312,2.6306670348501506,21.26459719142646,3865239213.862528,11723107844.077974,3367398418.8208604,0.09825950235490984,543.870288248337,0.10049340137626331,0.29206518710021434,6.395386829318127,0.029227041650867636,6.843077518587213,0.0006193682352445704,3862632447.2912626,683.749774123247,6.754787432085458e-05,0.613569134953513,0.000863015005819681,0.0035179288823576137,patient_WNJWGERGEH_hospital_45_NFF_image_7.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},bfaea5dcd1bf306b1de5d4a5293486c16d761358,2D,"(1.0, 1.0)","(2892, 2892)",34.81364148535857,0.0,230.0,4a853b9445b8e1f0b1005db1efb7d4ab385ae3b2,"(1.0, 1.0)","(2892, 2892)","(0, 0, 2892, 2892)",8363664,1,"(1445.5, 1445.5)","(1445.5, 1445.5)",0.0,76.0,17553787758.0,1.9095272498296756,52.0,2.7238633580875824,230.0,25.573387588342875,34.81364148535857,29.0,0.0,230.0,21.400803177880473,45.812831326055424,0.6279275689225035,17553787758.0,0.30704851356267426,886.8258806385276,5.252524177488191,72.73664019031739,8.773300315919698,4.820273712645729,0.030775295602461988,0.9873119615477158,0.02568261060824588,0.17010265756248888,0.030106376086451128,0.9875452675978909,0.9875051163432649,0.9997114986775316,0.9976941935265692,-0.9095333987277655,0.9843697899184116,0.024471457676152362,2.0137401878317007,0.29778668646461703,2.082386821013755,0.9929527149733614,0.44221498825732175,4.027480375663403,2.0546404925138475,1.2127622520620474,2.4289347232463303,7184961.408128782,0.8590686340494766,0.7382455325955936,2568050.599137651,1.2129110206023022,5.267297681972877,78.1433022656099,396.047580342778,42.46322919489904,0.5318483319081995,0.015249675234209087,0.09874478679960795,0.007114226231956743,50576.82685858241,0.23990423228571617,1.5013930851842177,10.818206386580979,22658.65796932658,55295.825368636724,17987.912061952076,0.2127143666577375,6.894475884901677,27283.001885200578,0.1289661424621571,0.02524820461462823,21030.10276502242,0.3563263183036083,4.240544687452118,0.06390796993001704,4835.964042467948,0.24218569924218494,1.477512936463566,11.691055689102564,596233601.3613782,2558015967.224259,360014467.0070652,0.1822497056246785,5725.958233173077,0.28675672241451705,0.5535029944453469,6.635814541284225,0.09556591285475052,5.114361184910612,0.002387470371837032,596058163.2196842,1649.3125263555612,2.4186365199663074e-05,1.4517082674661517,0.000691231077589258,0.0020157975428659815,patient_FGCSWUTCNW_hospital_45_NFF_image_2.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},5c8635d04ea4164693a01be00117e9c00292d7f2,2D,"(1.0, 1.0)","(2601, 2601)",34.68761800277627,0.0,230.0,7e5bed319ab99353ffe7fe150b4d0db1e2d249eb,"(1.0, 1.0)","(2601, 2601)","(0, 0, 2601, 2601)",6765201,1,"(1300.0, 1300.0)","(1300.0, 1300.0)",0.0,95.0,19132266888.0,2.066369283764976,62.0,2.8403675902016956,230.0,34.36101279857303,34.68761800277627,22.0,0.0,230.0,27.399806452338854,53.1793302011183,0.9017932205633216,19132266888.0,0.3186102899822499,1624.8103179330478,6.609289767505216,233.3741342097484,26.933195744725715,8.26975180243818,0.05534904682200064,0.9867032281512533,0.03024470984646323,0.18140704363196444,0.054419483789144185,0.9866581676963313,0.9865537844223189,0.9995320525782907,0.9973918588156641,-0.9153834776165566,0.9885643853171332,0.0252291839734118,2.1344060149970763,0.3123786975089469,2.241860568772211,0.9955396477311578,0.5063681700284824,4.268812029994153,2.2089065116160382,2.081275212315045,2.578867634054987,5775256.414290277,0.8536710755955776,0.7747051165778263,2155462.6523982068,2.0809118293611752,6.633999196771833,77.98455138287835,485.99652693245923,45.967057554501025,0.5734011322483962,0.015306584537142173,0.13645477799323508,0.00746434650682062,31560.71304267522,0.1753616117367138,2.4768901449656906,17.221183309241205,21369.74337308999,55459.38206985792,17403.698231333983,0.15523623418188437,7.231736744208506,22621.81849127025,0.1254751448592342,0.026635830923574924,19900.981174803645,0.3485255420441136,6.672271550926624,0.03976592037711953,2864.611297150439,0.1809952168541378,2.5188120227855895,18.603336071270615,449923760.3396095,1658619983.1748278,336960098.9672129,0.11993165685337667,4558.901813356922,0.28804585918726994,0.5539410618724044,10.438860998643438,0.06389899671264429,5.4140102878670024,0.0023394722492354626,449741049.54596627,1332.4180276110997,3.537740020939261e-05,1.402524740741223,0.0013901082820230559,0.0021303214965511076,patient_AEYYLVYRJK_hospital_45_NFF_image_1.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3d19d1111f5f0888c73f80be2e507e166acdcb59,2D,"(1.0, 1.0)","(2946, 2413)",82.26756404618679,0.0,230.0,53331d5aa4d378d0de66bf55ec6986cb82e61409,"(1.0, 1.0)","(2946, 2413)","(0, 0, 2946, 2413)",7108698,1,"(1472.5, 1206.0)","(1472.5, 1206.0)",44.0,111.0,53598331782.0,2.1565581361378356,33.0,3.8870156357432184,230.0,21.413120505432847,82.26756404618679,87.0,0.0,230.0,14.397949408762218,86.83215993509495,-0.4813056425967453,53598331782.0,0.2731946079332473,771.8719049004608,15.827369769220976,97.1971674786071,-4.754882903814016,5.15985007934084,0.06170190374159565,0.9763622374898286,0.05183169041443347,0.29037830485555405,0.058977799948533555,0.97467700028157,0.9746534940095963,0.9994284055864755,0.995339638082635,-0.8514357496890973,0.9871576378158085,0.05026229154639687,3.814817512352805,0.24721436491001403,2.4753069562132977,0.9903698111615089,0.39251143529914123,7.6296350247056095,2.422305536317753,1.3053879957706094,3.131970548822145,5143937.352629694,0.7236117433360784,1.3573797279208235,1942057.9630258593,1.3084245513721762,15.861284443367829,75.17766038169015,1173.5352582146547,9.409334825479064,0.12223813117389651,0.017581189403463038,0.29645815260360103,0.0019177483536423636,101060.96631944564,0.27910028132212034,1.2988518997087426,19.118145206073756,3227.7305957479516,40635.97702651562,701.262414926967,0.08388294301474464,6.858182348753601,39280.047633936396,0.1076574654366263,0.051015882233286604,2828.205485655319,0.3171651858267182,6.135749318440407,0.024214014570533984,8366.388369283866,0.2887450688277434,1.1003055950318659,19.000724762726488,261348073.79596204,4647136772.62761,19675005.443268437,0.0743953830712613,7537.39868852459,0.2601345535297529,0.5264937735249083,10.11681932353925,0.038392623930064526,5.21694482412854,0.004075992537592678,261287882.56299716,1843.8151862835757,1.0257669568204934e-05,2.46895629040672,0.0015076511658458868,0.0006727221265645742,patient_CXWKELKSKY_hospital_45_NFF_image_4.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ec23914b3ab2150729acafc0e9266e020bb55e73,2D,"(1.0, 1.0)","(2892, 2879)",93.28950051813173,0.0,230.0,4c5212dc322a14431678636107f30e4dbebec694,"(1.0, 1.0)","(2892, 2879)","(0, 0, 2892, 2879)",8326068,1,"(1445.5, 1439.0)","(1445.5, 1439.0)",55.0,130.0,80042053021.0,2.344838637897278,41.0,3.2413365433416352,230.0,24.008416930706986,93.28950051813173,94.0,0.0,230.0,16.97393126143719,98.04808888170666,0.003922412402666904,80042053021.0,0.2302562496226267,910.496826432548,19.61455238426894,114.62579548831252,0.2556709920000581,6.026167937576584,0.05947072924554035,0.9804533892389172,0.05620049096498975,0.3108290208584156,0.05627424510694974,0.9720880539801665,0.9720805255775204,0.9994249626590339,0.994907605328077,-0.8496207563220283,0.9906169024901561,0.055703631681393743,4.2570973493421995,0.20663934240717832,2.6959214402639384,0.9866204587108178,0.2944844022859147,8.514194698684399,2.639194307906915,1.5214096667055312,3.393523726845821,5825648.500317557,0.6996878358809413,1.4954629350337398,1917129.1917829642,1.524554428144548,19.64986918194759,74.5962718536529,1438.5992058916645,6.273898285051966,0.08249772835698131,0.018277869463994668,0.3848791089602357,0.001388749617654936,106117.31465372146,0.2266409485315245,1.6734663991359813,23.924664244238564,2777.4358141732255,41235.458802643996,300.0277770328853,0.06364582399779758,6.985814610060259,54364.2242353757,0.11538939610158608,0.05626236177749208,2449.828877255579,0.3305723422405733,8.001304051480403,0.020466124390396984,8666.267996619632,0.22193316081383985,1.710121302026567,23.66017055494379,208102379.0428948,4319578733.643038,12156642.774499068,0.06292978956525612,10174.849880918846,0.2605662086332261,0.5265786734554028,12.54939214346787,0.03238317954992993,5.5181217483018985,0.004689968902487945,208056915.8352657,1955.696421382321,9.67509005185393e-06,2.5003709434520056,0.0019004817996551191,0.00048467584925659187,patient_ISNUFRBURY_hospital_45_NFF_image_1.png
v3.1.0,1.26.2,2.1.1.1,1.4.1,3.9.17,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},21406136375e8a6d806f474b02a37fc4f9bb019b,2D,"(1.0, 1.0)","(3062, 3730)",58.7714851951536,0.0,230.0,e6a0c4dc66e7403971863b015d7ba451f2b99f29,"(1.0, 1.0)","(3062, 3730)","(0, 0, 3062, 3730)",11421260,1,"(1530.5, 1864.5)","(1530.5, 1864.5)",24.0,104.0,49656105049.0,2.191897415094329,43.0,2.753164040229843,230.0,24.86710588352981,58.7714851951536,50.0,0.0,230.0,18.972230271880782,65.93702015458416,0.5000461099970109,49656105049.0,0.24726704896588828,893.6031548218782,9.759690987662385,101.64862497663042,7.97787587741575,6.178750638956831,0.06491057596435307,0.979207644901301,0.058173872693584094,0.31804876399241,0.06151776834203758,0.9712506125761091,0.9712423124006362,0.99939041579797,0.9947437321996733,-0.8405977471611743,0.9873721690788446,0.05733051071745997,2.869012193172292,0.22398766769445821,2.5415432732786134,0.9852691946829912,0.3691947226618505,5.738024386344584,2.4835489946474327,1.5609153037302959,3.197073639150238,8207321.456815798,0.7186003520466041,1.752498729915624,2824101.2556721414,1.5605165813368833,9.790447288652915,74.63716927904628,711.1311209096019,18.106558418163694,0.23642378840633135,0.020655142384367515,0.22757414447744248,0.004265921157006659,145529.64683776733,0.22029658403035474,1.5429694501446793,12.847186368077491,8297.412855224391,51519.705971387084,2306.4021647359405,0.1640669060842034,5.815191098805245,149149.60235976498,0.22540826852008355,0.057843508509569,7996.255335168753,0.48451477961629236,6.191216629393533,0.07842896238581439,17878.824262050068,0.2226780951805962,1.5273579562540145,12.838360941586748,303334768.1129655,2339588438.873907,68845601.05089028,0.16094572205516905,26123.061427325945,0.32535884203918225,0.5914465557110367,7.656417655693177,0.09452845696017223,4.877450560014007,0.007029872360842849,303314533.02389,6148.160690567604,7.166293632841168e-06,1.9409480376365578,0.0032367548362147044,0.0003024124010030078,patient_QOVYBXOFFS_hospital_45_NFF_image_4.png
